pack_id,source_id,enabled_default,service,band,category,tags,type,label,channel,name_hint,rx_frequency,tx_frequency,duplex,offset,mode,tstep,tone,rtone_freq,ctone_freq,dtcs_code,dtcs_polarity,skip,tx_allowed,rx_only,license_note,comment,source,source_url,inferred_from_range
se_airband_rx,se_airband_rx_int_emerg_283,true,airband,airband,emergency,airband|emergency|rx_only,RXOnly,INT-EMERG,INT-EMERG,INT-EMERG,121.500000,,off,0.000000,AM,8.33,,,,,,,false,true,RX-only i detta kanalpaket. Sänd inte på flygradiofrekvenser.,INT-EMERG | source_channel_number=283 | rt880_source_mode=AM | rt880_bandwidth=Wide,"RT-880 Codeplug 1,2.csv (user-provided conversion source)",,false
se_airband_rx,se_airband_rx_int_sar_284,true,airband,airband,sar,airband|sar|rx_only,RXOnly,INT-SAR,INT-SAR,INT-SAR,123.100000,,off,0.000000,AM,8.33,,,,,,,false,true,RX-only i detta kanalpaket. Sänd inte på flygradiofrekvenser.,INT-SAR | source_channel_number=284 | rt880_source_mode=AM | rt880_bandwidth=Wide,"RT-880 Codeplug 1,2.csv (user-provided conversion source)",,false
se_airband_rx,se_airband_rx_air_air_285,true,airband,airband,air_to_air,airband|air_to_air|rx_only,RXOnly,AIR-AIR,AIR-AIR,AIR-AIR,123.450000,,off,0.000000,AM,8.33,,,,,,,false,true,RX-only i detta kanalpaket. Sänd inte på flygradiofrekvenser.,AIR-AIR | source_channel_number=285 | rt880_source_mode=AM | rt880_bandwidth=Wide,"RT-880 Codeplug 1,2.csv (user-provided conversion source)",,false
se_airband_rx,se_airband_rx_sweconstk_1_287,true,airband,airband,area_control,airband|area_control|rx_only,RXOnly,SweConSTK-1,SweConSTK-1,SweConSTK-1,118.175000,,off,0.000000,AM,8.33,,,,,,,false,true,RX-only i detta kanalpaket. Sänd inte på flygradiofrekvenser.,SweConSTK-1 | source_channel_number=287 | rt880_source_mode=AM | rt880_bandwidth=Wide,"RT-880 Codeplug 1,2.csv (user-provided conversion source)",,false
se_airband_rx,se_airband_rx_sweconstk_2_288,true,airband,airband,area_control,airband|area_control|rx_only,RXOnly,SweConSTK-2,SweConSTK-2,SweConSTK-2,118.200000,,off,0.000000,AM,8.33,,,,,,,false,true,RX-only i detta kanalpaket. Sänd inte på flygradiofrekvenser.,SweConSTK-2 | source_channel_number=288 | rt880_source_mode=AM | rt880_bandwidth=Wide,"RT-880 Codeplug 1,2.csv (user-provided conversion source)",,false
se_airband_rx,se_airband_rx_sweconstk_3_289,true,airband,airband,area_control,airband|area_control|rx_only,RXOnly,SweConSTK-3,SweConSTK-3,SweConSTK-3,118.275000,,off,0.000000,AM,8.33,,,,,,,false,true,RX-only i detta kanalpaket. Sänd inte på flygradiofrekvenser.,SweConSTK-3 | source_channel_number=289 | rt880_source_mode=AM | rt880_bandwidth=Wide,"RT-880 Codeplug 1,2.csv (user-provided conversion source)",,false
se_airband_rx,se_airband_rx_sweconstk_4_290,true,airband,airband,area_control,airband|area_control|rx_only,RXOnly,SweConSTK-4,SweConSTK-4,SweConSTK-4,118.400000,,off,0.000000,AM,8.33,,,,,,,false,true,RX-only i detta kanalpaket. Sänd inte på flygradiofrekvenser.,SweConSTK-4 | source_channel_number=290 | rt880_source_mode=AM | rt880_bandwidth=Wide,"RT-880 Codeplug 1,2.csv (user-provided conversion source)",,false
se_airband_rx,se_airband_rx_sweconstk_5_291,true,airband,airband,area_control,airband|area_control|rx_only,RXOnly,SweConSTK-5,SweConSTK-5,SweConSTK-5,124.425000,,off,0.000000,AM,8.33,,,,,,,false,true,RX-only i detta kanalpaket. Sänd inte på flygradiofrekvenser.,SweConSTK-5 | source_channel_number=291 | rt880_source_mode=AM | rt880_bandwidth=Wide,"RT-880 Codeplug 1,2.csv (user-provided conversion source)",,false
se_airband_rx,se_airband_rx_sweconstk_6_292,true,airband,airband,area_control,airband|area_control|rx_only,RXOnly,SweConSTK-6,SweConSTK-6,SweConSTK-6,127.525000,,off,0.000000,AM,8.33,,,,,,,false,true,RX-only i detta kanalpaket. Sänd inte på flygradiofrekvenser.,SweConSTK-6 | source_channel_number=292 | rt880_source_mode=AM | rt880_bandwidth=Wide,"RT-880 Codeplug 1,2.csv (user-provided conversion source)",,false
se_airband_rx,se_airband_rx_sweconstk_7_293,true,airband,airband,area_control,airband|area_control|rx_only,RXOnly,SweConSTK-7,SweConSTK-7,SweConSTK-7,131.050000,,off,0.000000,AM,8.33,,,,,,,false,true,RX-only i detta kanalpaket. Sänd inte på flygradiofrekvenser.,SweConSTK-7 | source_channel_number=293 | rt880_source_mode=AM | rt880_bandwidth=Wide,"RT-880 Codeplug 1,2.csv (user-provided conversion source)",,false
se_airband_rx,se_airband_rx_sweconstk_8_294,true,airband,airband,area_control,airband|area_control|rx_only,RXOnly,SweConSTK-8,SweConSTK-8,SweConSTK-8,131.125000,,off,0.000000,AM,8.33,,,,,,,false,true,RX-only i detta kanalpaket. Sänd inte på flygradiofrekvenser.,SweConSTK-8 | source_channel_number=294 | rt880_source_mode=AM | rt880_bandwidth=Wide,"RT-880 Codeplug 1,2.csv (user-provided conversion source)",,false
